method,power,fdp,seedB
vanilla,0.6875,0.08333333333333333,1
multiple,0.5875,0.06,1
vanilla,0.8125,0.21686746987951808,2
multiple,0.6375,0.05555555555555555,2
vanilla,0.775,0.17333333333333334,3
multiple,0.65,0.05454545454545454,3
vanilla,0.425,0.05555555555555555,4
multiple,0.5625,0.0625,4
vanilla,0.75,0.16666666666666666,5
multiple,0.65,0.05454545454545454,5
vanilla,0.725,0.03333333333333333,6
multiple,0.6375,0.05555555555555555,6
vanilla,0.7125,0.08064516129032258,7
multiple,0.6375,0.05555555555555555,7
vanilla,0.7375,0.15714285714285714,8
multiple,0.5875,0.06,8
vanilla,0.775,0.21518987341772153,9
multiple,0.625,0.05660377358490566,9
vanilla,0.575,0.1320754716981132,10
multiple,0.625,0.05660377358490566,10
vanilla,0.825,0.175,11
multiple,0.475,0.02564102564102564,11
vanilla,0.7125,0.06557377049180328,12
multiple,0.6875,0.05172413793103448,12
vanilla,0.7375,0.09230769230769231,13
multiple,0.625,0.05660377358490566,13
vanilla,0.8,0.14666666666666667,14
multiple,0.675,0.05263157894736842,14
vanilla,0.7875,0.11267605633802817,15
multiple,0.6875,0.05172413793103448,15
vanilla,0.725,0.15942028985507245,16
multiple,0.575,0.061224489795918366,16
vanilla,0.6875,0.11290322580645161,17
multiple,0.65,0.05454545454545454,17
vanilla,0.7125,0.08064516129032258,18
multiple,0.6875,0.05172413793103448,18
vanilla,0.7,0.125,19
multiple,0.5375,0.06521739130434782,19
vanilla,0.75,0.16666666666666666,20
multiple,0.5875,0.06,20
