method,power,fdp,seedB
vanilla,0.425,0,1
multiple,0.3625,0,1
vanilla,0.6,0.1111111111111111,2
multiple,0.3,0,2
vanilla,0.625,0.13793103448275862,3
multiple,0.4375,0.027777777777777776,3
vanilla,0.3,0,4
multiple,0.45,0.02702702702702703,4
vanilla,0.35,0.06666666666666667,5
multiple,0.5,0.024390243902439025,5
vanilla,0.5,0.047619047619047616,6
multiple,0.45,0.02702702702702703,6
vanilla,0.575,0.11538461538461539,7
multiple,0.4625,0.02631578947368421,7
vanilla,0.5375,0.10416666666666667,8
multiple,0.4375,0,8
vanilla,0.5625,0.1,9
multiple,0.425,0.02857142857142857,9
vanilla,0.6125,0.18333333333333332,10
multiple,0.4625,0.02631578947368421,10
vanilla,0.425,0.1282051282051282,11
multiple,0.475,0.02564102564102564,11
vanilla,0.425,0.05555555555555555,12
multiple,0.475,0.02564102564102564,12
vanilla,0.4875,0.04878048780487805,13
multiple,0.3375,0,13
vanilla,0.425,0.02857142857142857,14
multiple,0.4875,0.025,14
vanilla,0.55,0.06382978723404255,15
multiple,0.35,0,15
vanilla,0.6,0.1111111111111111,16
multiple,0.45,0.02702702702702703,16
vanilla,0.575,0.11538461538461539,17
multiple,0.325,0,17
vanilla,0.5125,0.046511627906976744,18
multiple,0.3625,0,18
vanilla,0.5625,0.1509433962264151,19
multiple,0.425,0,19
vanilla,0.55,0.13725490196078433,20
multiple,0.4625,0.02631578947368421,20
