method,power,fdp,seedB
vanilla,0.975,0.12359550561797752,1
multiple,0.9875,0.024691358024691357,1
vanilla,0.95,0.05,2
multiple,0.9875,0.036585365853658534,2
vanilla,1,0.14893617021276595,3
multiple,0.9875,0.024691358024691357,3
vanilla,0.9875,0.07058823529411765,4
multiple,0.9875,0.024691358024691357,4
vanilla,1,0.17525773195876287,5
multiple,0.9875,0.024691358024691357,5
vanilla,0.975,0.10344827586206896,6
multiple,0.9875,0.024691358024691357,6
vanilla,0.975,0.16129032258064516,7
multiple,0.9875,0.024691358024691357,7
vanilla,0.95,0.2,8
multiple,0.9875,0.036585365853658534,8
vanilla,0.975,0.08235294117647059,9
multiple,0.9875,0.024691358024691357,9
vanilla,0.95,0.05,10
multiple,0.9875,0.024691358024691357,10
vanilla,0.975,0.13333333333333333,11
multiple,0.9875,0.024691358024691357,11
vanilla,1,0.1111111111111111,12
multiple,0.975,0.025,12
vanilla,0.975,0.13333333333333333,13
multiple,0.9875,0.04819277108433735,13
vanilla,0.975,0.07142857142857142,14
multiple,0.9875,0.024691358024691357,14
vanilla,0.9625,0.15384615384615385,15
multiple,0.9875,0.024691358024691357,15
vanilla,0.9625,0.06097560975609756,16
multiple,0.9875,0.036585365853658534,16
vanilla,1,0.14893617021276595,17
multiple,0.9875,0.024691358024691357,17
vanilla,0.975,0.16129032258064516,18
multiple,0.9875,0.024691358024691357,18
vanilla,0.9375,0.038461538461538464,19
multiple,0.9875,0.024691358024691357,19
vanilla,0.9375,0.0625,20
multiple,0.9875,0.024691358024691357,20
