method,power,fdp,seedB
vanilla,1,0.03614457831325301,1
multiple,0.9875,0.04819277108433735,1
vanilla,1,0.13043478260869565,2
multiple,0.975,0.04878048780487805,2
vanilla,1,0.2079207920792079,3
multiple,0.9875,0.04819277108433735,3
vanilla,0.975,0.13333333333333333,4
multiple,0.975,0.037037037037037035,4
vanilla,0.9625,0.04938271604938271,5
multiple,0.9875,0.04819277108433735,5
vanilla,0.975,0.12359550561797752,6
multiple,0.975,0.037037037037037035,6
vanilla,0.9625,0.125,7
multiple,0.975,0.037037037037037035,7
vanilla,0.9625,0.04938271604938271,8
multiple,0.975,0.037037037037037035,8
vanilla,0.95,0.05,9
multiple,0.975,0.037037037037037035,9
vanilla,0.975,0.07142857142857142,10
multiple,0.975,0.037037037037037035,10
vanilla,0.975,0.09302325581395349,11
multiple,0.975,0.037037037037037035,11
vanilla,0.95,0.09523809523809523,12
multiple,0.975,0.04878048780487805,12
vanilla,0.975,0.09302325581395349,13
multiple,0.975,0.037037037037037035,13
vanilla,0.9875,0.05952380952380952,14
multiple,0.975,0.04878048780487805,14
vanilla,0.9375,0.08536585365853659,15
multiple,0.9875,0.04819277108433735,15
vanilla,0.9625,0.11494252873563218,16
multiple,0.9875,0.04819277108433735,16
vanilla,1,0.17525773195876287,17
multiple,0.975,0.04878048780487805,17
vanilla,0.9625,0.17204301075268819,18
multiple,0.975,0.037037037037037035,18
vanilla,0.95,0.05,19
multiple,0.975,0.04878048780487805,19
vanilla,0.975,0.13333333333333333,20
multiple,0.975,0.037037037037037035,20
