method,power,fdp,seedB
vanilla,0,0,1
multiple,0.25,0,1
vanilla,0.3875,0.06060606060606061,2
multiple,0.25,0,2
vanilla,0.275,0,3
multiple,0.2625,0,3
vanilla,0.2875,0,4
multiple,0.2625,0,4
vanilla,0.4875,0.13333333333333333,5
multiple,0.2375,0,5
vanilla,0.3125,0.038461538461538464,6
multiple,0.25,0,6
vanilla,0.35,0.06666666666666667,7
multiple,0,0,7
vanilla,0.15,0,8
multiple,0.2625,0,8
vanilla,0.375,0.03225806451612903,9
multiple,0,0,9
vanilla,0.3,0,10
multiple,0.2625,0,10
vanilla,0.325,0,11
multiple,0.2625,0,11
vanilla,0.225,0,12
multiple,0.25,0,12
vanilla,0,0,13
multiple,0.25,0,13
vanilla,0,0,14
multiple,0.25,0,14
vanilla,0.2375,0.05,15
multiple,0.275,0,15
vanilla,0.3625,0.12121212121212122,16
multiple,0.25,0,16
vanilla,0.375,0.0625,17
multiple,0.2625,0,17
vanilla,0.3375,0.06896551724137931,18
multiple,0.25,0,18
vanilla,0,0,19
multiple,0.2375,0,19
vanilla,0.3,0.04,20
multiple,0.2375,0,20
