method,power,fdp,seedB
vanilla,0.9875,0.17708333333333334,1
multiple,0.9875,0.024691358024691357,1
vanilla,0.9875,0.07058823529411765,2
multiple,0.9875,0.024691358024691357,2
vanilla,0.9875,0.04819277108433735,3
multiple,0.9875,0.0125,3
vanilla,1,0.06976744186046512,4
multiple,0.9875,0.024691358024691357,4
vanilla,0.9875,0.15053763440860216,5
multiple,0.9875,0.04819277108433735,5
vanilla,1,0.1111111111111111,6
multiple,0.9875,0.024691358024691357,6
vanilla,0.975,0.08235294117647059,7
multiple,0.9875,0.0125,7
vanilla,1,0.17525773195876287,8
multiple,0.9875,0.024691358024691357,8
vanilla,0.9875,0.07058823529411765,9
multiple,0.9875,0.04819277108433735,9
vanilla,0.9625,0.07228915662650602,10
multiple,0.9875,0.036585365853658534,10
vanilla,0.9875,0.08139534883720931,11
multiple,0.9875,0.036585365853658534,11
vanilla,1,0.06976744186046512,12
multiple,0.9875,0.036585365853658534,12
vanilla,0.975,0.037037037037037035,13
multiple,0.9875,0.024691358024691357,13
vanilla,0.9875,0.036585365853658534,14
multiple,0.9875,0.024691358024691357,14
vanilla,1,0.10112359550561797,15
multiple,0.9875,0.05952380952380952,15
vanilla,0.9875,0.09195402298850575,16
multiple,0.9875,0.024691358024691357,16
vanilla,1,0.13043478260869565,17
multiple,0.9875,0.024691358024691357,17
vanilla,1,0.12087912087912088,18
multiple,0.9875,0.036585365853658534,18
vanilla,0.9875,0.14130434782608695,19
multiple,0.9875,0.024691358024691357,19
vanilla,0.9625,0.06097560975609756,20
multiple,0.9875,0.024691358024691357,20
