method,power,fdp,seedB
vanilla,0.4,0.1111111111111111,1
multiple,0.2375,0.05,1
vanilla,0.5375,0.14,2
multiple,0.325,0.037037037037037035,2
vanilla,0.2875,0.08,3
multiple,0.25,0.047619047619047616,3
vanilla,0.45,0.05263157894736842,4
multiple,0.3625,0.03333333333333333,4
vanilla,0.5,0.14893617021276595,5
multiple,0.325,0.037037037037037035,5
vanilla,0.4125,0.08333333333333333,6
multiple,0.3,0.04,6
vanilla,0.275,0.043478260869565216,7
multiple,0.2375,0.05,7
vanilla,0.2,0,8
multiple,0.325,0.037037037037037035,8
vanilla,0.425,0.10526315789473684,9
multiple,0.2625,0.045454545454545456,9
vanilla,0.55,0.15384615384615385,10
multiple,0.3125,0.038461538461538464,10
vanilla,0.25,0,11
multiple,0.2875,0.041666666666666664,11
vanilla,0.45,0.1,12
multiple,0.325,0.037037037037037035,12
vanilla,0.4,0.08571428571428572,13
multiple,0.3125,0.038461538461538464,13
vanilla,0.55,0.15384615384615385,14
multiple,0.3375,0.03571428571428571,14
vanilla,0.475,0.11627906976744186,15
multiple,0.325,0.037037037037037035,15
vanilla,0.275,0.043478260869565216,16
multiple,0.35,0.034482758620689655,16
vanilla,0.25,0.047619047619047616,17
multiple,0,0,17
vanilla,0.575,0.1320754716981132,18
multiple,0.35,0.034482758620689655,18
vanilla,0.625,0.23076923076923078,19
multiple,0.3125,0.038461538461538464,19
vanilla,0.375,0.0625,20
multiple,0.3625,0.03333333333333333,20
