method,power,fdp,seedB
vanilla,0.8375,0.1625,1
multiple,0.7625,0.016129032258064516,1
vanilla,0.75,0.09090909090909091,2
multiple,0.825,0.029411764705882353,2
vanilla,0.8125,0.1095890410958904,3
multiple,0.7625,0.016129032258064516,3
vanilla,0.9,0.23404255319148937,4
multiple,0.7625,0.016129032258064516,4
vanilla,0.8625,0.15853658536585366,5
multiple,0.7625,0.016129032258064516,5
vanilla,0.85,0.16049382716049382,6
multiple,0.775,0.03125,6
vanilla,0.8125,0.1095890410958904,7
multiple,0.7625,0.031746031746031744,7
vanilla,0.875,0.125,8
multiple,0.775,0.015873015873015872,8
vanilla,0.8625,0.17857142857142858,9
multiple,0.7625,0.016129032258064516,9
vanilla,0.825,0.05714285714285714,10
multiple,0.7625,0,10
vanilla,0.875,0.16666666666666666,11
multiple,0.8,0.030303030303030304,11
vanilla,0.8375,0.11842105263157894,12
multiple,0.7625,0,12
vanilla,0.8125,0.14473684210526316,13
multiple,0.8125,0.057971014492753624,13
vanilla,0.8,0.1111111111111111,14
multiple,0.7625,0,14
vanilla,0.7875,0.136986301369863,15
multiple,0.7625,0.016129032258064516,15
vanilla,0.9,0.18181818181818182,16
multiple,0.75,0,16
vanilla,0.85,0.20930232558139536,17
multiple,0.8,0.04477611940298507,17
vanilla,0.7625,0.07575757575757576,18
multiple,0.775,0,18
vanilla,0.85,0.15,19
multiple,0.8,0.04477611940298507,19
vanilla,0.875,0.17647058823529413,20
multiple,0.7875,0.03076923076923077,20
