method,power,fdp,seedB
vanilla,0.5875,0.14545454545454545,1
multiple,0.4125,0.05714285714285714,1
vanilla,0.575,0.08,2
multiple,0.3375,0,2
vanilla,0.6125,0.10909090909090909,3
multiple,0.4625,0.02631578947368421,3
vanilla,0.4375,0.10256410256410256,4
multiple,0.4625,0.0975609756097561,4
vanilla,0.3875,0.03125,5
multiple,0.4,0.030303030303030304,5
vanilla,0.45,0.1,6
multiple,0.4625,0.075,6
vanilla,0.525,0.125,7
multiple,0.475,0.09523809523809523,7
vanilla,0.5,0.13043478260869565,8
multiple,0.3375,0,8
vanilla,0.45,0.14285714285714285,9
multiple,0.45,0.1,9
vanilla,0.5,0.09090909090909091,10
multiple,0.425,0.05555555555555555,10
vanilla,0.5875,0.14545454545454545,11
multiple,0.4625,0.0975609756097561,11
vanilla,0.5875,0.12962962962962962,12
multiple,0.45,0.05263157894736842,12
vanilla,0.45,0.1,13
multiple,0.4625,0.0975609756097561,13
vanilla,0.525,0.125,14
multiple,0.4,0,14
vanilla,0.5875,0.09615384615384616,15
multiple,0.475,0.05,15
vanilla,0.625,0.1935483870967742,16
multiple,0.3875,0.03125,16
vanilla,0.6375,0.1774193548387097,17
multiple,0.4625,0.0975609756097561,17
vanilla,0.5625,0.1,18
multiple,0.4875,0.09302325581395349,18
vanilla,0.3625,0.03333333333333333,19
multiple,0.45,0.05263157894736842,19
vanilla,0.65,0.22388059701492538,20
multiple,0.425,0.05555555555555555,20
