method,power,fdp,seedB
vanilla,0.3625,0.09375,1
multiple,0.3125,0.038461538461538464,1
vanilla,0.525,0.10638297872340426,2
multiple,0.2875,0.041666666666666664,2
vanilla,0.5125,0.1276595744680851,3
multiple,0.325,0.037037037037037035,3
vanilla,0.4625,0.17777777777777778,4
multiple,0.3375,0.03571428571428571,4
vanilla,0.275,0.043478260869565216,5
multiple,0.3875,0.03125,5
vanilla,0.4875,0.13333333333333333,6
multiple,0.3375,0.03571428571428571,6
vanilla,0.5,0.09090909090909091,7
multiple,0.375,0.0625,7
vanilla,0.5,0.09090909090909091,8
multiple,0.3125,0.038461538461538464,8
vanilla,0.5375,0.14,9
multiple,0.35,0.034482758620689655,9
vanilla,0.375,0.0625,10
multiple,0.35,0.06666666666666667,10
vanilla,0.6125,0.14035087719298245,11
multiple,0.3,0.04,11
vanilla,0.4625,0.11904761904761904,12
multiple,0.3375,0.03571428571428571,12
vanilla,0.5375,0.21818181818181817,13
multiple,0.25,0.047619047619047616,13
vanilla,0.4625,0.11904761904761904,14
multiple,0.3375,0.03571428571428571,14
vanilla,0.4625,0.11904761904761904,15
multiple,0.3125,0.038461538461538464,15
vanilla,0.5125,0.18,16
multiple,0.3375,0.03571428571428571,16
vanilla,0.5375,0.18867924528301888,17
multiple,0.325,0.037037037037037035,17
vanilla,0.4,0.030303030303030304,18
multiple,0.3625,0.03333333333333333,18
vanilla,0.425,0.05555555555555555,19
multiple,0.3125,0.038461538461538464,19
vanilla,0.4625,0.0975609756097561,20
multiple,0.275,0.043478260869565216,20
