method,power,fdp,seedB
vanilla,0.8125,0.14473684210526316,1
multiple,0.7625,0.046875,1
vanilla,0.85,0.08108108108108109,2
multiple,0.7875,0.045454545454545456,2
vanilla,0.85,0.09333333333333334,3
multiple,0.7875,0.045454545454545456,3
vanilla,0.775,0.1267605633802817,4
multiple,0.7875,0.045454545454545456,4
vanilla,0.775,0.06060606060606061,5
multiple,0.775,0.046153846153846156,5
vanilla,0.8,0.09859154929577464,6
multiple,0.7875,0.05970149253731343,6
vanilla,0.825,0.12,7
multiple,0.775,0.046153846153846156,7
vanilla,0.8375,0.11842105263157894,8
multiple,0.8,0.058823529411764705,8
vanilla,0.725,0.07936507936507936,9
multiple,0.7875,0.045454545454545456,9
vanilla,0.7375,0.06349206349206349,10
multiple,0.8,0.04477611940298507,10
vanilla,0.725,0.07936507936507936,11
multiple,0.7875,0.045454545454545456,11
vanilla,0.65,0.05454545454545454,12
multiple,0.7625,0.046875,12
vanilla,0.7625,0.07575757575757576,13
multiple,0.7875,0.045454545454545456,13
vanilla,0.7875,0.11267605633802817,14
multiple,0.7875,0.045454545454545456,14
vanilla,0.8375,0.0821917808219178,15
multiple,0.8,0.04477611940298507,15
vanilla,0.8125,0.08450704225352113,16
multiple,0.7875,0.05970149253731343,16
vanilla,0.875,0.14634146341463414,17
multiple,0.7625,0.046875,17
vanilla,0.825,0.10810810810810811,18
multiple,0.75,0.047619047619047616,18
vanilla,0.7875,0.08695652173913043,19
multiple,0.8,0.058823529411764705,19
vanilla,0.6875,0.09836065573770492,20
multiple,0.7875,0.045454545454545456,20
