method,power,fdp,seedB
vanilla,0.15,0.07692307692307693,1
multiple,0,0,1
vanilla,0.3625,0.14705882352941177,2
multiple,0.25,0.047619047619047616,2
vanilla,0.2,0.058823529411764705,3
multiple,0,0,3
vanilla,0,0,4
multiple,0,0,4
vanilla,0.2375,0.09523809523809523,5
multiple,0,0,5
vanilla,0.35,0.125,6
multiple,0,0,6
vanilla,0,0,7
multiple,0,0,7
vanilla,0.4,0.21951219512195122,8
multiple,0.2375,0.05,8
vanilla,0.275,0.08333333333333333,9
multiple,0,0,9
vanilla,0.25,0.047619047619047616,10
multiple,0.25,0.047619047619047616,10
vanilla,0.35,0.24324324324324326,11
multiple,0,0,11
vanilla,0.4125,0.1951219512195122,12
multiple,0,0,12
vanilla,0.3875,0.11428571428571428,13
multiple,0,0,13
vanilla,0.3625,0.06451612903225806,14
multiple,0.225,0.05263157894736842,14
vanilla,0,0,15
multiple,0,0,15
vanilla,0.3625,0.17142857142857143,16
multiple,0,0,16
vanilla,0.35,0.06666666666666667,17
multiple,0,0,17
vanilla,0.275,0.12,18
multiple,0,0,18
vanilla,0.2625,0.08695652173913043,19
multiple,0,0,19
vanilla,0.35,0.15151515151515152,20
multiple,0,0,20
