method,power,fdp,seedB
vanilla,0.525,0.2222222222222222,1
multiple,0.4125,0.029411764705882353,1
vanilla,0.5,0.14893617021276595,2
multiple,0.3625,0.03333333333333333,2
vanilla,0.2,0.058823529411764705,3
multiple,0.3,0.04,3
vanilla,0.4625,0.0975609756097561,4
multiple,0.4,0.030303030303030304,4
vanilla,0.4125,0.08333333333333333,5
multiple,0.3875,0.03125,5
vanilla,0.4625,0.0975609756097561,6
multiple,0.325,0.037037037037037035,6
vanilla,0.5,0.1111111111111111,7
multiple,0.3875,0.03125,7
vanilla,0.45,0.1,8
multiple,0.3875,0.03125,8
vanilla,0.475,0.11627906976744186,9
multiple,0.3875,0.03125,9
vanilla,0.4625,0.075,10
multiple,0.4,0.030303030303030304,10
vanilla,0.275,0.043478260869565216,11
multiple,0.4,0.030303030303030304,11
vanilla,0.4625,0.075,12
multiple,0.3875,0.03125,12
vanilla,0.5125,0.18,13
multiple,0.4,0.030303030303030304,13
vanilla,0.5625,0.11764705882352941,14
multiple,0.275,0,14
vanilla,0.5125,0.14583333333333334,15
multiple,0.275,0,15
vanilla,0.325,0.037037037037037035,16
multiple,0.2875,0,16
vanilla,0.5125,0.06818181818181818,17
multiple,0.3,0.04,17
vanilla,0.475,0.15555555555555556,18
multiple,0.3625,0.03333333333333333,18
vanilla,0.4625,0.0975609756097561,19
multiple,0.3,0,19
vanilla,0.425,0.05555555555555555,20
multiple,0.3,0.04,20
