method,power,fdp,seedB
vanilla,1,0.13043478260869565,1
multiple,1,0.024390243902439025,1
vanilla,0.9625,0.08333333333333333,2
multiple,1,0.024390243902439025,2
vanilla,0.9875,0.16842105263157894,3
multiple,1,0.024390243902439025,3
vanilla,1,0.15789473684210525,4
multiple,1,0.024390243902439025,4
vanilla,0.975,0.10344827586206896,5
multiple,1,0.024390243902439025,5
vanilla,0.975,0.08235294117647059,6
multiple,1,0.024390243902439025,6
vanilla,0.9625,0.0375,7
multiple,1,0.024390243902439025,7
vanilla,1,0.13978494623655913,8
multiple,1,0.024390243902439025,8
vanilla,0.9875,0.09195402298850575,9
multiple,1,0.024390243902439025,9
vanilla,0.9875,0.1595744680851064,10
multiple,1,0.024390243902439025,10
vanilla,0.975,0.16129032258064516,11
multiple,1,0.024390243902439025,11
vanilla,0.975,0.09302325581395349,12
multiple,1,0.024390243902439025,12
vanilla,0.95,0.05,13
multiple,1,0.024390243902439025,13
vanilla,1,0.14893617021276595,14
multiple,1,0.024390243902439025,14
vanilla,0.975,0.09302325581395349,15
multiple,1,0.024390243902439025,15
vanilla,1,0.12087912087912088,16
multiple,1,0.024390243902439025,16
vanilla,1,0.13978494623655913,17
multiple,1,0.024390243902439025,17
vanilla,0.9875,0.1595744680851064,18
multiple,1,0.024390243902439025,18
vanilla,0.9875,0.07058823529411765,19
multiple,1,0.024390243902439025,19
vanilla,0.975,0.08235294117647059,20
multiple,1,0.024390243902439025,20
