method,power,fdp,seedB
vanilla,0.5125,0.06818181818181818,1
multiple,0.2625,0,1
vanilla,0.6125,0.057692307692307696,2
multiple,0.4625,0.02631578947368421,2
vanilla,0.6875,0.08333333333333333,3
multiple,0.425,0.02857142857142857,3
vanilla,0.7125,0.12307692307692308,4
multiple,0.325,0,4
vanilla,0.6375,0.019230769230769232,5
multiple,0.2875,0,5
vanilla,0.725,0.07936507936507936,6
multiple,0.375,0.03225806451612903,6
vanilla,0.4,0.030303030303030304,7
multiple,0.3875,0.03125,7
vanilla,0.4875,0.025,8
multiple,0.3625,0.03333333333333333,8
vanilla,0.6375,0.15,9
multiple,0.375,0.03225806451612903,9
vanilla,0.525,0,10
multiple,0.275,0,10
vanilla,0.4875,0.04878048780487805,11
multiple,0.4125,0.029411764705882353,11
vanilla,0.3625,0.03333333333333333,12
multiple,0.325,0,12
vanilla,0.525,0.023255813953488372,13
multiple,0.4125,0.029411764705882353,13
vanilla,0.6,0.04,14
multiple,0.425,0.02857142857142857,14
vanilla,0.675,0.06896551724137931,15
multiple,0.375,0.03225806451612903,15
vanilla,0.6375,0.05555555555555555,16
multiple,0.375,0.03225806451612903,16
vanilla,0.7125,0.09523809523809523,17
multiple,0.4,0.030303030303030304,17
vanilla,0.6875,0.11290322580645161,18
multiple,0.3875,0.03125,18
vanilla,0.3625,0.03333333333333333,19
multiple,0.425,0.02857142857142857,19
vanilla,0.6125,0.02,20
multiple,0.375,0.03225806451612903,20
