method,power,fdp,seedB
vanilla,0.6375,0.1206896551724138,1
multiple,0.5,0.047619047619047616,1
vanilla,0.5625,0.1,2
multiple,0.4875,0.04878048780487805,2
vanilla,0.625,0.07407407407407407,3
multiple,0.5375,0.044444444444444446,3
vanilla,0.675,0.16923076923076924,4
multiple,0.525,0.045454545454545456,4
vanilla,0.55,0.06382978723404255,5
multiple,0.4875,0.04878048780487805,5
vanilla,0.55,0.10204081632653061,6
multiple,0.4875,0.04878048780487805,6
vanilla,0.5625,0.0425531914893617,7
multiple,0.5125,0.046511627906976744,7
vanilla,0.5125,0.06818181818181818,8
multiple,0.4375,0.05405405405405406,8
vanilla,0.3875,0.06060606060606061,9
multiple,0.4875,0.04878048780487805,9
vanilla,0.525,0.023255813953488372,10
multiple,0.475,0.05,10
vanilla,0.6,0.14285714285714285,11
multiple,0.4875,0.04878048780487805,11
vanilla,0.5,0.047619047619047616,12
multiple,0.475,0.05,12
vanilla,0.4875,0.04878048780487805,13
multiple,0.4875,0.04878048780487805,13
vanilla,0.3625,0.06451612903225806,14
multiple,0.525,0.045454545454545456,14
vanilla,0.675,0.12903225806451613,15
multiple,0.475,0.05,15
vanilla,0.525,0.08695652173913043,16
multiple,0.4625,0.05128205128205128,16
vanilla,0.625,0.05660377358490566,17
multiple,0.475,0.05,17
vanilla,0.6625,0.14516129032258066,18
multiple,0.525,0.045454545454545456,18
vanilla,0.5125,0.10869565217391304,19
multiple,0.45,0.05263157894736842,19
vanilla,0.5125,0.046511627906976744,20
multiple,0.4875,0.04878048780487805,20
